transaction_id,user_id,transaction_type,amount,device_id,location,timestamp,channel,agent_id,sim_swap_flag,balance_before,balance_after,transaction_velocity
T005104,U0912,send,1049.94,D116,Owerri,2024-05-23 21:04:00,App,A152,0,59009.67,57959.729999999996,1
T005105,U0293,cash_in,5874.77,D093,Kano,2024-01-12 12:06:00,USSD,A246,0,8596.48,2721.709999999999,0
T005106,U0207,cash_in,11640.37,D030,Makurdi,2024-04-06 00:22:00,USSD,A095,0,14715.17,3074.7999999999993,0
T005107,U0333,receive,16704.03,D121,Ajah,2024-06-01 13:19:00,USSD,A268,0,73329.61,56625.58,2
T005108,U0077,receive,9040.14,D005,Portharcout,2024-01-27 14:53:00,Agent,A193,0,75948.81,66908.67,1
T005109,U0288,cash_out,1187.94,D118,Owerri,2024-03-25 16:09:00,App,A058,0,95851.67,94663.73,1
T005110,U0047,cash_out,1682.34,D006,Portharcout,2024-05-27 04:57:00,USSD,A094,0,21353.76,19671.42,0
T005111,U0622,send,10230.12,D106,Kano,2024-03-03 04:51:00,Agent,A298,0,65257.38,55027.259999999995,0
T005112,U0200,cash_in,11006.15,D124,Makurdi,2024-03-24 12:23:00,USSD,A001,0,43653.14,32646.989999999998,0
T005113,U0427,receive,5117.34,D190,Yaba,2024-04-02 03:01:00,Agent,A206,0,12271.28,7153.9400000000005,2
T005114,U0210,send,1881.77,D138,Kano,2024-06-26 10:59:00,App,A193,0,34279.22,32397.45,2
T005115,U0888,receive,1268.38,D070,Ikeja,2024-01-18 12:35:00,App,A224,0,37377.05,36108.670000000006,0
T005116,U0420,send,9562.27,D138,Yaba,2024-01-01 02:39:00,App,A038,0,45891.2,36328.92999999999,2
T005117,U0154,send,1148.67,D106,Portharcout,2024-04-09 10:57:00,App,A111,0,30010.29,28861.620000000003,2
T005118,U0522,receive,5420.65,D044,Owerri,2024-05-27 05:01:00,Agent,A252,0,55713.87,50293.22,3
T005119,U0415,receive,17202.81,D056,Owerri,2024-04-23 04:33:00,Agent,A084,0,61039.05,43836.240000000005,2
T005120,U0353,receive,6108.84,D132,Makurdi,2024-03-13 19:39:00,USSD,A160,0,41866.82,35757.979999999996,3
T005121,U0157,receive,1489.81,D013,Owerri,2024-04-12 07:09:00,USSD,A155,0,37965.87,36476.060000000005,2
T005122,U0261,send,1659.95,D122,Yaba,2024-03-15 15:47:00,USSD,A098,0,65895.36,64235.41,0
T005123,U0077,cash_in,487.48,D019,Owerri,2024-04-06 17:56:00,USSD,A189,0,6366.16,5878.68,2
T005124,U0769,receive,5795.59,D198,Yaba,2024-01-11 05:43:00,USSD,A086,0,86774.55,80978.96,2
T005125,U0983,receive,3653.58,D090,Portharcout,2024-06-07 10:54:00,USSD,A062,1,97488.6,93835.02,1
T005126,U0488,cash_out,1156.33,D190,Ikeja,2024-02-02 00:21:00,USSD,A259,0,6475.59,5319.26,2
T005127,U0131,send,1291.71,D009,Ikeja,2024-06-17 13:17:00,App,A081,1,71208.81,69917.09999999999,2
T005128,U0579,receive,45.33,D046,Ikeja,2024-03-25 09:34:00,Agent,A095,0,25971.56,25926.23,1
T005129,U0455,receive,19179.8,D056,Ikeja,2024-02-28 11:47:00,USSD,A287,0,43571.81,24392.01,0
T005130,U0740,cash_out,8801.83,D074,Makurdi,2024-06-09 03:24:00,USSD,A221,0,27793.64,18991.809999999998,1
T005131,U0163,cash_in,2505.78,D040,Owerri,2024-05-10 04:10:00,USSD,A192,0,22210.41,19704.63,0
T005132,U0015,send,14602.18,D067,Ikeja,2024-02-19 09:26:00,Agent,A170,0,44657.4,30055.22,3
T005133,U0232,receive,5652.37,D113,Owerri,2024-02-08 22:31:00,USSD,A058,1,37789.24,32136.87,2
T005134,U0195,send,6960.81,D083,Makurdi,2024-05-20 09:53:00,Web,A043,0,43153.31,36192.5,3
T005135,U0861,cash_out,5696.48,D062,Makurdi,2024-02-21 22:03:00,Agent,A160,0,81000.29,75303.81,3
T005136,U0542,send,7070.36,D174,Aba,2024-06-05 04:06:00,Agent,A158,0,97886.21,90815.85,1
T005137,U0359,cash_in,937.31,D134,Portharcout,2024-06-12 11:42:00,USSD,A235,0,15189.82,14252.51,0
T005138,U0850,send,4132.23,D029,Aba,2024-04-09 12:29:00,USSD,A144,0,74665.61,70533.38,1
T005139,U0331,receive,9464.85,D019,Owerri,2024-04-11 21:21:00,Web,A010,0,55360.98,45896.130000000005,1
T005140,U0427,cash_out,98.68,D114,Ikeja,2024-04-27 05:05:00,USSD,A268,0,37928.79,37830.11,2
T005141,U0497,cash_out,658.77,D108,Makurdi,2024-05-22 00:55:00,App,A156,0,66396.75,65737.98,0
T005142,U0828,send,1409.43,D143,Yaba,2024-05-02 13:21:00,USSD,A018,0,88271.07,86861.64000000001,1
T005143,U0486,receive,1745.85,D057,Kano,2024-05-04 21:18:00,USSD,A284,0,64509.33,62763.48,1
T005144,U0808,send,1008.77,D038,Kano,2024-02-02 01:14:00,Agent,A231,0,70659.76,69650.98999999999,0
T005145,U0449,receive,4895.23,D021,Owerri,2024-01-05 20:56:00,App,A270,0,15676.0,10780.77,0
T005146,U0413,send,1740.84,D051,Aba,2024-05-26 06:35:00,App,A264,0,71578.9,69838.06,3
T005147,U0330,send,860.47,D167,Ikeja,2024-05-04 20:00:00,App,A259,0,98626.4,97765.93,1
T005148,U0732,receive,11813.07,D020,Ajah,2024-03-03 06:38:00,App,A202,0,96000.37,84187.29999999999,1
T005149,U0889,send,5937.78,D002,Kano,2024-03-18 19:36:00,App,A137,0,41510.21,35572.43,1
T005150,U0991,receive,1412.2,D032,Portharcout,2024-02-07 15:58:00,Web,A047,0,88343.71,86931.51000000001,0
T005151,U0147,send,2238.89,D111,Portharcout,2024-02-10 16:48:00,Web,A063,0,59545.23,57306.340000000004,3
T005152,U0259,send,6750.5,D092,Makurdi,2024-03-02 20:41:00,App,A077,0,12710.96,5960.459999999999,1
T005153,U0292,cash_in,7824.95,D132,Portharcout,2024-06-20 23:24:00,USSD,A121,0,97841.89,90016.94,2
T005154,U0811,send,970.57,D007,Makurdi,2024-04-23 04:09:00,USSD,A013,0,61705.61,60735.04,1
T005155,U0143,receive,13789.57,D003,Kano,2024-02-05 09:21:00,USSD,A179,0,11481.61,611.2493783082865,3
T005156,U0993,receive,7691.91,D025,Yaba,2024-05-18 17:35:00,USSD,A157,0,57652.86,49960.95,2
T005157,U0937,receive,9718.07,D112,Kano,2024-05-02 02:29:00,USSD,A016,0,72423.46,62705.39000000001,1
T005158,U0747,receive,776.6,D009,Aba,2024-01-19 16:37:00,USSD,A246,0,24488.66,23712.06,1
T005159,U0627,receive,773.73,D026,Portharcout,2024-04-16 19:28:00,USSD,A192,0,68561.9,67788.17,2
T005160,U0365,send,1821.87,D064,Owerri,2024-01-20 10:30:00,USSD,A055,0,96627.35,94805.48000000001,3
T005161,U0090,cash_out,334.15,D018,Ikeja,2024-02-13 10:31:00,App,A188,0,23933.05,23598.899999999998,0
T005162,U0720,cash_out,477.42,D091,Ikeja,2024-05-11 09:53:00,USSD,A169,0,49593.79,49116.37,2
T005163,U0164,send,772.8,D002,Owerri,2024-05-26 07:35:00,App,A208,0,32086.89,31314.09,2
T005164,U0481,receive,6231.44,D001,Makurdi,2024-04-16 14:32:00,USSD,A009,0,39402.34,33170.899999999994,0
T005165,U0084,send,153.48,D048,Kano,2024-04-25 11:17:00,App,A006,0,83873.89,83720.41,1
T005166,U0077,send,434.57,D191,Ajah,2024-06-24 03:48:00,Agent,A102,0,82530.29,82095.71999999999,2
T005167,U0673,send,14428.43,D107,Aba,2024-02-26 02:51:00,USSD,A146,0,1826.42,322.8957233765547,0
T005168,U0517,receive,436.82,D164,Makurdi,2024-06-25 23:20:00,Web,A280,0,13085.71,12648.89,1
T005169,U0485,send,3855.14,D191,Kano,2024-02-08 06:23:00,App,A051,0,35551.74,31696.6,1
T005170,U0590,cash_out,5144.12,D075,Owerri,2024-05-20 04:44:00,USSD,A273,0,31000.65,25856.530000000002,2
T005171,U0603,receive,15921.59,D026,Aba,2024-04-29 22:19:00,USSD,A228,0,10265.06,632.9475704696313,1
T005172,U0599,send,11503.07,D006,Owerri,2024-03-14 16:42:00,Agent,A277,0,69078.11,57575.04,2
T005173,U0782,cash_in,2905.19,D026,Ajah,2024-06-11 13:44:00,App,A083,0,64626.96,61721.77,1
T005174,U0104,send,14250.72,D043,Makurdi,2024-01-14 04:48:00,USSD,A117,0,25564.27,11313.550000000001,0
T005175,U0452,receive,2830.51,D122,Portharcout,2024-05-20 12:26:00,Agent,A075,0,36805.08,33974.57,0
T005176,U0487,receive,5542.08,D129,Aba,2024-01-23 12:02:00,App,A171,0,49308.5,43766.42,0
T005177,U0339,send,1502.88,D009,Makurdi,2024-05-08 02:16:00,App,A214,0,5483.79,3980.91,1
T005178,U0687,send,5061.87,D027,Aba,2024-04-05 01:05:00,Agent,A211,0,16324.95,11263.080000000002,2
T005179,U0566,send,3863.0,D071,Aba,2024-06-11 10:19:00,App,A151,0,65035.0,61172.0,2
T005180,U0900,send,4667.58,D117,Portharcout,2024-04-04 21:23:00,USSD,A240,0,49079.94,44412.36,2
T005181,U0478,send,5738.77,D118,Makurdi,2024-06-07 06:59:00,App,A121,0,60446.89,54708.119999999995,1
T005182,U0723,cash_out,952.51,D003,Ikeja,2024-04-12 06:41:00,Agent,A215,0,97357.09,96404.58,3
T005183,U0607,send,1792.4,D189,Portharcout,2024-03-19 20:30:00,USSD,A296,0,75795.03,74002.63,2
T005184,U0223,send,6663.6,D130,Ajah,2024-06-03 04:02:00,USSD,A265,0,96855.01,90191.40999999999,0
T005185,U0009,cash_out,894.58,D124,Makurdi,2024-04-30 23:40:00,USSD,A152,0,59504.16,58609.58,3
T005186,U0053,receive,2109.8,D074,Owerri,2024-03-04 08:18:00,USSD,A076,0,1145.14,43.62314533644096,0
T005187,U0077,receive,5490.24,D081,Owerri,2024-04-02 13:36:00,USSD,A224,0,10283.8,4793.5599999999995,1
T005188,U0718,send,13875.04,D159,Ikeja,2024-06-14 02:45:00,Agent,A130,0,70001.14,56126.1,1
T005189,U0503,receive,391.43,D065,Owerri,2024-06-27 05:03:00,Agent,A251,0,31201.73,30810.3,1
T005190,U0316,send,3634.15,D122,Yaba,2024-05-04 20:07:00,USSD,A260,0,41963.51,38329.36,3
T005191,U0814,receive,427.27,D146,Kano,2024-03-24 20:59:00,App,A205,0,67866.37,67439.09999999999,1
T005192,U0822,cash_out,2383.18,D134,Makurdi,2024-03-31 01:54:00,App,A126,0,34010.06,31626.879999999997,0
T005193,U0842,receive,964.2,D102,Ikeja,2024-06-16 09:40:00,USSD,A192,0,87491.93,86527.73,0
T005194,U0624,send,5241.09,D042,Owerri,2024-06-15 16:16:00,USSD,A036,0,39355.19,34114.100000000006,0
T005195,U0863,receive,7090.63,D111,Makurdi,2024-01-23 12:41:00,USSD,A041,0,5388.05,70.34202344042495,1
T005196,U0165,receive,1420.73,D196,Makurdi,2024-06-14 07:18:00,App,A166,0,98436.65,97015.92,0
T005197,U0279,receive,6239.4,D104,Makurdi,2024-04-28 04:41:00,USSD,A143,0,49482.55,43243.15,2
T005198,U0027,receive,2960.35,D004,Portharcout,2024-06-09 15:24:00,USSD,A234,0,35703.65,32743.300000000003,2
T005199,U0070,receive,1667.44,D099,Aba,2024-02-13 07:28:00,USSD,A228,0,90017.05,88349.61,0
T005200,U0218,receive,3705.41,D132,Yaba,2024-06-16 16:27:00,Agent,A191,0,86226.28,82520.87,1
T005201,U0962,cash_out,2387.36,D065,Ajah,2024-03-04 23:22:00,App,A025,0,4743.87,2356.5099999999998,1
T005202,U0365,cash_in,1306.8,D041,Ajah,2024-02-01 02:00:00,USSD,A260,0,81035.5,79728.7,5
T005203,U0701,send,7070.28,D171,Makurdi,2024-01-17 07:18:00,Agent,A018,0,49506.94,42436.66,0
T005204,U0845,cash_in,7985.67,D183,Ikeja,2024-03-29 19:21:00,USSD,A120,0,67671.43,59685.759999999995,0
T005205,U0947,send,8055.0,D147,Owerri,2024-02-19 21:34:00,App,A084,0,15449.53,7394.530000000001,4
T005206,U0306,cash_in,2407.49,D149,Portharcout,2024-03-06 10:30:00,USSD,A213,0,67079.45,64671.96,1
T005207,U0124,send,928.81,D186,Makurdi,2024-02-29 12:36:00,USSD,A065,0,23779.53,22850.719999999998,2
T005208,U0019,receive,9175.78,D158,Aba,2024-04-09 11:32:00,Agent,A027,0,12617.65,3441.869999999999,1
T005209,U0257,cash_in,1996.9,D116,Aba,2024-03-09 10:18:00,App,A207,0,14331.44,12334.54,2
T005210,U0296,send,6892.96,D135,Makurdi,2024-01-11 16:12:00,USSD,A088,0,30693.74,23800.780000000002,0
T005211,U0928,cash_in,8503.67,D197,Ajah,2024-01-21 16:36:00,USSD,A236,0,99173.38,90669.71,0
T005212,U0022,receive,7308.38,D064,Owerri,2024-05-11 11:44:00,USSD,A050,0,6374.09,10.515917546160214,0
T005213,U0880,receive,2469.89,D002,Aba,2024-06-22 04:07:00,App,A183,0,33760.51,31290.620000000003,2
T005214,U0989,receive,13904.45,D115,Kano,2024-06-02 11:55:00,USSD,A233,0,52980.53,39076.08,1
T005215,U0450,cash_out,5396.44,D195,Ikeja,2024-03-09 15:06:00,App,A186,0,21483.1,16086.66,1
T005216,U0552,send,4287.12,D128,Ikeja,2024-03-24 17:52:00,Agent,A089,0,96198.99,91911.87000000001,1
T005217,U0550,receive,5985.14,D079,Aba,2024-03-06 00:35:00,USSD,A086,0,46596.06,40610.92,2
T005218,U0048,cash_in,228.79,D101,Ajah,2024-03-18 02:22:00,Agent,A104,0,69579.02,69350.23000000001,1
T005219,U0695,cash_out,2475.7,D119,Portharcout,2024-02-07 12:40:00,USSD,A110,0,36636.73,34161.030000000006,1
T005220,U0587,cash_in,10652.29,D074,Makurdi,2024-02-22 07:57:00,App,A120,0,20225.72,9573.43,3
T005221,U0721,receive,878.2,D009,Kano,2024-05-20 14:00:00,App,A088,0,31057.49,30179.29,0
T005222,U0183,cash_out,2675.6,D023,Kano,2024-02-24 09:56:00,USSD,A056,0,28688.06,26012.460000000003,3
T005223,U0435,cash_in,2598.05,D014,Makurdi,2024-01-12 06:11:00,USSD,A155,0,84907.53,82309.48,0
T005224,U0107,cash_in,2200.61,D054,Portharcout,2024-03-14 05:06:00,Agent,A090,0,2461.31,260.6999999999998,1
T005225,U0188,send,4131.69,D124,Kano,2024-01-05 01:22:00,USSD,A294,0,89470.68,85338.98999999999,0
T005226,U0776,receive,27861.21,D045,Yaba,2024-05-14 20:27:00,App,A196,0,39896.47,12035.260000000002,1
T005227,U0086,receive,1477.56,D016,Aba,2024-02-16 10:12:00,USSD,A023,0,62066.17,60588.61,1
T005228,U0836,receive,6103.17,D200,Kano,2024-03-28 07:37:00,USSD,A083,0,80750.92,74647.75,1
T005229,U0843,send,7093.98,D102,Portharcout,2024-02-01 22:08:00,App,A184,0,46637.85,39543.869999999995,0
T005230,U0456,send,4391.35,D095,Owerri,2024-01-13 03:48:00,App,A207,0,10168.5,5777.15,2
T005231,U0137,receive,512.8,D109,Aba,2024-04-16 07:17:00,USSD,A223,0,54628.12,54115.32,2
T005232,U0858,send,4247.53,D185,Ajah,2024-02-07 21:35:00,App,A088,0,13036.38,8788.849999999999,1
T005233,U0898,send,15337.7,D136,Ajah,2024-05-27 02:14:00,USSD,A053,0,82642.77,67305.07,2
T005234,U0336,receive,2093.21,D025,Makurdi,2024-04-14 04:43:00,USSD,A202,0,65141.17,63047.96,2
T005235,U0607,cash_in,5103.93,D169,Ajah,2024-04-18 19:11:00,USSD,A200,0,59622.27,54518.34,1
T005236,U0838,receive,16019.66,D062,Yaba,2024-05-31 20:24:00,App,A195,1,1038.37,975.9588548489374,2
T005237,U0757,send,7997.2,D077,Ajah,2024-02-16 11:14:00,USSD,A004,0,96047.21,88050.01000000001,0
T005238,U0469,send,5828.69,D146,Aba,2024-06-22 00:14:00,App,A021,0,13902.83,8074.14,1
T005239,U0602,receive,17728.03,D050,Ikeja,2024-02-16 13:35:00,App,A244,0,19162.73,1434.7000000000007,1
T005240,U0571,cash_in,935.16,D169,Ikeja,2024-03-01 21:37:00,USSD,A126,0,98629.71,97694.55,0
T005241,U0403,receive,7408.5,D034,Aba,2024-03-14 18:39:00,App,A201,0,9863.59,2455.09,0
T005242,U0540,send,2611.42,D100,Ikeja,2024-06-12 12:29:00,Web,A052,0,74422.93,71811.51,1
T005243,U0072,receive,2234.81,D114,Kano,2024-03-26 11:46:00,USSD,A243,0,10401.23,8166.42,0
T005244,U0782,cash_out,3676.86,D081,Ikeja,2024-01-04 17:15:00,App,A211,0,73548.51,69871.65,1
T005245,U0024,send,171.67,D012,Portharcout,2024-02-07 14:00:00,USSD,A145,0,89049.12,88877.45,1
T005246,U0624,receive,1873.68,D077,Yaba,2024-05-22 20:11:00,App,A044,0,35619.84,33746.159999999996,2
T005247,U0812,receive,908.9,D075,Owerri,2024-01-27 15:02:00,App,A107,0,31924.59,31015.69,0
T005248,U0485,send,746.51,D170,Ajah,2024-05-30 17:44:00,App,A152,0,93366.79,92620.28,0
T005249,U0056,send,2057.47,D055,Ikeja,2024-05-25 18:52:00,Agent,A113,0,8390.38,6332.91,0
T005250,U0986,receive,8104.12,D092,Ikeja,2024-01-02 13:37:00,USSD,A223,0,35407.12,27303.000000000004,2
T005251,U0223,send,1122.67,D187,Portharcout,2024-01-20 00:04:00,USSD,A155,0,65639.87,64517.2,1
T005252,U0632,send,3790.2,D179,Owerri,2024-04-18 08:44:00,USSD,A174,0,69061.47,65271.270000000004,1
T005253,U0179,send,6904.67,D088,Makurdi,2024-03-18 13:55:00,App,A163,0,45848.78,38944.11,2
T005254,U0800,send,1378.58,D181,Yaba,2024-01-19 12:14:00,Agent,A185,0,85511.1,84132.52,3
T005255,U0434,receive,12898.5,D009,Makurdi,2024-05-27 02:41:00,USSD,A285,0,85047.98,72149.48,1
T005256,U0937,send,10068.19,D003,Yaba,2024-02-26 13:03:00,USSD,A198,0,81889.71,71821.52,3
T005257,U0450,send,1446.27,D118,Ikeja,2024-01-21 08:40:00,App,A055,0,17906.45,16460.18,1
T005258,U0793,cash_in,22848.08,D136,Kano,2024-01-15 10:48:00,USSD,A071,0,65021.67,42173.59,2
T005259,U0884,receive,5530.77,D187,Ikeja,2024-02-06 09:09:00,USSD,A198,0,85247.36,79716.59,3
T005260,U0492,receive,1685.06,D030,Kano,2024-06-06 11:22:00,USSD,A053,0,10332.98,8647.92,1
T005261,U0189,send,5713.41,D067,Makurdi,2024-03-23 08:21:00,App,A014,0,25214.08,19500.670000000002,3
T005262,U0578,receive,5486.79,D055,Portharcout,2024-03-29 20:07:00,USSD,A021,0,97820.02,92333.23000000001,3
T005263,U0810,send,4659.48,D162,Ajah,2024-01-25 03:33:00,USSD,A014,0,46725.66,42066.18000000001,1
T005264,U0961,send,6218.7,D123,Aba,2024-05-06 13:20:00,App,A115,0,53489.45,47270.75,2
T005265,U0420,receive,1562.03,D043,Ajah,2024-04-20 06:59:00,Agent,A218,0,35676.86,34114.83,3
T005266,U0249,cash_out,19312.71,D156,Ikeja,2024-02-23 01:16:00,USSD,A195,0,39826.89,20514.18,1
T005267,U0588,receive,9755.97,D165,Ikeja,2024-06-15 06:46:00,App,A207,0,89557.71,79801.74,0
T005268,U0649,send,6847.02,D158,Kano,2024-03-15 18:52:00,App,A111,0,21714.44,14867.419999999998,1
T005269,U0164,cash_out,133.29,D071,Yaba,2024-05-29 03:24:00,Agent,A167,0,28635.75,28502.46,0
T005270,U0745,send,4462.69,D062,Makurdi,2024-02-09 22:25:00,App,A101,0,50564.97,46102.28,0
T005271,U0255,cash_out,6129.12,D110,Makurdi,2024-02-29 15:36:00,App,A169,1,31746.59,25617.47,2
T005272,U0476,receive,9624.16,D029,Makurdi,2024-01-13 14:15:00,App,A156,0,89370.7,79746.54,0
T005273,U0806,receive,14608.43,D115,Kano,2024-03-04 02:47:00,USSD,A258,0,63665.66,49057.23,0
T005274,U0417,receive,12375.96,D002,Yaba,2024-03-25 19:18:00,App,A278,0,50870.47,38494.51,0
T005275,U0170,cash_out,2604.76,D090,Yaba,2024-06-06 17:07:00,App,A236,0,60802.85,58198.09,0
T005276,U0317,cash_out,11340.98,D105,Portharcout,2024-02-02 21:37:00,USSD,A128,0,2963.16,261.6424512486348,0
T005277,U0174,receive,3.75,D057,Yaba,2024-04-17 09:06:00,USSD,A123,0,74433.73,74429.98,2
T005278,U0470,receive,2165.28,D185,Yaba,2024-02-13 09:31:00,USSD,A189,0,34207.59,32042.309999999998,0
T005279,U0345,receive,604.52,D042,Ikeja,2024-05-09 15:33:00,USSD,A292,0,61211.36,60606.840000000004,1
T005280,U0445,receive,10730.8,D049,Aba,2024-06-19 15:39:00,App,A259,0,83385.82,72655.02,2
T005281,U0018,cash_in,13154.19,D185,Makurdi,2024-02-10 11:23:00,Agent,A279,0,35203.31,22049.119999999995,0
T005282,U0070,send,1478.63,D199,Aba,2024-05-30 03:32:00,USSD,A231,0,4659.36,3180.7299999999996,2
T005283,U0338,send,2288.88,D018,Ajah,2024-01-12 18:03:00,USSD,A156,0,1096.03,795.5533135055408,2
T005284,U0628,cash_out,20637.73,D198,Ajah,2024-02-03 01:11:00,Web,A109,0,86123.31,65485.58,3
T005285,U0592,cash_out,4174.28,D027,Ajah,2024-02-13 05:41:00,App,A033,0,55106.1,50931.82,0
T005286,U0527,send,3436.38,D118,Kano,2024-06-20 16:21:00,Agent,A126,0,65394.67,61958.29,3
T005287,U0688,send,3470.09,D054,Ajah,2024-02-07 17:36:00,USSD,A068,0,60082.41,56612.32000000001,0
T005288,U0456,cash_out,5956.73,D152,Makurdi,2024-02-21 10:43:00,Agent,A245,0,17731.69,11774.96,1
T005289,U0269,receive,15454.95,D162,Portharcout,2024-02-12 07:48:00,Agent,A267,0,4786.12,886.84438677893,1
T005290,U0631,receive,2283.44,D150,Ajah,2024-06-16 06:51:00,USSD,A136,0,25076.96,22793.52,5
T005291,U0811,send,947.69,D063,Ajah,2024-04-23 22:34:00,USSD,A276,0,99098.27,98150.58,2
T005292,U0188,cash_out,1022.91,D164,Portharcout,2024-05-26 15:30:00,USSD,A062,0,42361.31,41338.399999999994,1
T005293,U0569,send,102.85,D092,Ikeja,2024-06-20 17:48:00,USSD,A171,0,92582.68,92479.82999999999,1
T005294,U0711,send,4053.02,D084,Ajah,2024-05-21 17:28:00,Web,A103,0,26765.57,22712.55,0
T005295,U0529,send,13233.64,D061,Portharcout,2024-01-19 12:32:00,USSD,A092,0,71823.68,58590.03999999999,2
T005296,U0434,cash_out,6242.71,D082,Aba,2024-01-03 22:13:00,App,A075,0,3578.27,157.6093206826361,2
T005297,U0288,cash_in,24783.95,D042,Ikeja,2024-04-08 04:05:00,Agent,A114,0,2298.23,199.12173012211653,1
T005298,U0918,cash_in,12013.54,D096,Owerri,2024-06-09 10:49:00,USSD,A121,0,47122.47,35108.93,2
T005299,U0567,receive,3384.97,D161,Yaba,2024-05-09 19:32:00,App,A214,0,65259.65,61874.68,2
T005300,U0499,cash_out,3333.01,D074,Kano,2024-02-13 09:47:00,USSD,A198,0,96261.86,92928.85,2
T005301,U0441,cash_in,4949.11,D137,Ikeja,2024-02-09 16:14:00,USSD,A263,0,3940.51,382.3594234232651,2
T005302,U0781,cash_in,587.93,D119,Ikeja,2024-04-02 11:32:00,Web,A138,0,98799.36,98211.43000000001,0
T005303,U0303,cash_out,4678.44,D025,Aba,2024-06-16 12:25:00,USSD,A168,0,47709.35,43030.909999999996,2
T005304,U0087,receive,3118.8,D141,Owerri,2024-05-14 01:49:00,USSD,A004,0,76872.0,73753.2,2
T005305,U0830,receive,5146.46,D047,Portharcout,2024-01-20 13:32:00,App,A201,0,64982.32,59835.86,4
T005306,U0438,cash_out,4164.46,D122,Makurdi,2024-01-14 23:32:00,App,A102,0,25530.76,21366.3,2
T005307,U0541,cash_in,1858.19,D173,Makurdi,2024-06-21 20:53:00,App,A019,0,33920.96,32062.77,0
T005308,U0022,receive,4679.43,D133,Ajah,2024-01-13 15:19:00,Agent,A022,0,59520.2,54840.77,0
T005309,U0833,send,2278.64,D031,Yaba,2024-01-26 10:09:00,USSD,A129,0,10540.61,8261.970000000001,0
T005310,U0797,receive,1082.21,D159,Portharcout,2024-04-30 20:37:00,App,A149,0,77697.26,76615.04999999999,3
T005311,U0560,receive,5620.74,D098,Owerri,2024-04-06 14:08:00,Agent,A238,0,80158.83,74538.09,1
T005312,U0517,send,1828.92,D199,Aba,2024-04-28 15:31:00,USSD,A007,0,82242.85,80413.93000000001,0
T005313,U0762,cash_out,10992.24,D169,Portharcout,2024-06-11 09:49:00,App,A023,0,85009.93,74017.68999999999,1
T005314,U0675,send,1111.55,D115,Portharcout,2024-01-23 03:21:00,USSD,A090,0,69220.06,68108.51,1
T005315,U0503,receive,4583.25,D174,Aba,2024-05-28 09:06:00,USSD,A018,0,74650.21,70066.96,0
T005316,U0714,receive,4237.89,D052,Ikeja,2024-01-17 23:52:00,USSD,A071,0,59280.24,55042.35,2
T005317,U0467,receive,1101.62,D107,Yaba,2024-06-14 05:54:00,App,A066,0,23440.52,22338.9,3
T005318,U0101,send,2898.08,D086,Portharcout,2024-06-09 18:54:00,Agent,A053,0,9221.33,6323.25,3
T005319,U0583,receive,5627.95,D133,Aba,2024-05-07 00:05:00,App,A192,0,18676.93,13048.98,2
T005320,U0942,send,1917.49,D012,Makurdi,2024-06-09 17:20:00,Agent,A142,0,20117.55,18200.059999999998,1
T005321,U0675,send,604.24,D021,Kano,2024-06-28 00:43:00,USSD,A025,0,76031.16,75426.92,1
T005322,U0685,send,4775.69,D009,Portharcout,2024-04-26 00:53:00,USSD,A250,0,94827.1,90051.41,2
T005323,U0141,send,1268.8,D093,Kano,2024-02-07 14:11:00,Web,A033,0,81629.38,80360.58,2
T005324,U0138,send,5720.27,D091,Aba,2024-04-17 17:59:00,Agent,A176,0,99228.18,93507.90999999999,1
T005325,U0578,receive,9146.28,D145,Ikeja,2024-01-09 21:48:00,USSD,A039,0,5322.35,504.0633790686035,1
T005326,U0710,cash_out,658.27,D104,Portharcout,2024-05-13 19:22:00,App,A212,0,4176.56,3518.2900000000004,2
T005327,U0840,receive,2877.79,D152,Kano,2024-03-08 03:04:00,USSD,A133,0,68671.37,65793.58,2
T005328,U0228,cash_in,2943.24,D155,Ikeja,2024-06-25 20:51:00,USSD,A113,0,3535.11,591.8700000000003,1
T005329,U0281,receive,5005.65,D136,Ajah,2024-04-01 23:53:00,Agent,A149,0,89181.96,84176.31000000001,3
T005330,U0684,cash_in,2035.39,D172,Ajah,2024-05-30 04:11:00,App,A077,0,47745.13,45709.74,2
T005331,U0828,receive,2711.32,D062,Portharcout,2024-01-11 13:13:00,USSD,A014,1,92516.36,89805.04,1
T005332,U0431,receive,60.32,D029,Ikeja,2024-06-04 04:21:00,USSD,A054,0,25735.49,25675.170000000002,3
T005333,U0040,send,652.97,D083,Aba,2024-05-02 04:16:00,USSD,A253,0,64598.42,63945.45,4
T005334,U0519,send,4218.25,D074,Ajah,2024-04-15 02:59:00,App,A173,0,70206.37,65988.12,1
T005335,U0686,receive,1216.07,D152,Makurdi,2024-03-12 04:38:00,USSD,A169,0,29438.91,28222.84,0
T005336,U0663,receive,780.8,D034,Portharcout,2024-01-14 14:51:00,Web,A092,1,37358.46,36577.659999999996,2
T005337,U0211,cash_out,1960.86,D060,Portharcout,2024-05-01 10:23:00,Agent,A129,0,55593.66,53632.8,2
T005338,U0302,send,892.86,D104,Ajah,2024-04-09 07:42:00,USSD,A130,0,38980.62,38087.76,1
T005339,U0086,send,307.37,D159,Makurdi,2024-02-22 22:40:00,App,A072,0,49660.62,49353.25,0
T005340,U0397,receive,1669.39,D115,Kano,2024-06-15 11:19:00,App,A255,0,46144.54,44475.15,2
